"X","name","ethnicity","call","city","quality"
752,"Laurie","white","no","chicago","high"
753,"Allison","white","no","chicago","low"
754,"Kristen","white","no","chicago","high"
755,"Lakisha","black","no","chicago","low"
756,"Latonya","black","no","chicago","high"
757,"Allison","white","call","chicago","high"
758,"Keisha","black","no","chicago","high"
759,"Laurie","white","call","chicago","low"
760,"Tanisha","black","no","chicago","low"
761,"Jill","white","no","chicago","low"
762,"Kristen","white","no","chicago","high"
763,"Lakisha","black","no","chicago","high"
764,"Tamika","black","no","chicago","low"
765,"Latoya","black","call","chicago","low"
766,"Laurie","white","call","chicago","high"
767,"Sarah","white","no","chicago","low"
768,"Tamika","black","no","chicago","high"
769,"Ebony","black","no","chicago","low"
770,"Lakisha","black","no","chicago","high"
771,"Meredith","white","no","chicago","high"
772,"Sarah","white","no","chicago","low"
773,"Allison","white","no","chicago","high"
774,"Kenya","black","no","chicago","high"
775,"Laurie","white","no","chicago","high"
776,"Tamika","black","no","chicago","high"
777,"Allison","white","no","chicago","low"
778,"Keisha","black","no","chicago","high"
779,"Lakisha","black","no","chicago","low"
780,"Meredith","white","no","chicago","high"
781,"Latonya","black","no","chicago","low"
782,"Laurie","white","no","chicago","low"
783,"Aisha","black","no","chicago","high"
784,"Allison","white","no","chicago","high"
785,"Carrie","white","no","chicago","low"
786,"Tanisha","black","no","chicago","low"
787,"Anne","white","no","chicago","high"
788,"Latoya","black","no","chicago","low"
789,"Laurie","white","no","chicago","low"
790,"Tamika","black","no","chicago","high"
791,"Carrie","white","no","chicago","high"
792,"Lakisha","black","no","chicago","high"
793,"Latonya","black","no","chicago","low"
794,"Sarah","white","no","chicago","low"
795,"Ebony","black","no","chicago","high"
796,"Kristen","white","no","chicago","high"
797,"Anne","white","no","chicago","low"
798,"Emily","white","no","chicago","high"
799,"Kenya","black","no","chicago","high"
800,"Latoya","black","no","chicago","low"
801,"Allison","white","no","chicago","high"
802,"Emily","white","no","chicago","low"
803,"Tamika","black","no","chicago","high"
804,"Tanisha","black","no","chicago","low"
805,"Aisha","black","no","chicago","low"
806,"Allison","white","no","chicago","low"
807,"Carrie","white","call","chicago","high"
808,"Latoya","black","no","chicago","high"
809,"Ebony","black","no","chicago","high"
810,"Jill","white","no","chicago","high"
811,"Kristen","white","no","chicago","low"
812,"Latoya","black","no","chicago","low"
813,"Anne","white","no","chicago","low"
814,"Emily","white","no","chicago","high"
815,"Keisha","black","no","chicago","high"
816,"Kenya","black","no","chicago","low"
817,"Carrie","white","no","chicago","low"
818,"Ebony","black","no","chicago","low"
819,"Meredith","white","no","chicago","high"
820,"Tamika","black","no","chicago","high"
821,"Kristen","white","call","chicago","high"
822,"Laurie","white","no","chicago","low"
823,"Tamika","black","no","chicago","low"
824,"Tanisha","black","no","chicago","high"
825,"Carrie","white","no","chicago","low"
826,"Emily","white","no","chicago","high"
827,"Keisha","black","no","chicago","high"
828,"Tamika","black","no","chicago","low"
829,"Allison","white","no","boston","low"
830,"Brad","white","no","boston","high"
831,"Brad","white","no","boston","high"
832,"Brendan","white","no","boston","low"
833,"Brett","white","no","boston","low"
834,"Brett","white","no","boston","high"
835,"Carrie","white","no","boston","high"
836,"Emily","white","no","boston","high"
837,"Greg","white","no","boston","low"
838,"Hakim","black","no","boston","low"
839,"Hakim","black","no","boston","low"
840,"Hakim","black","no","boston","high"
841,"Jamal","black","no","boston","high"
842,"Jay","white","no","boston","low"
843,"Keisha","black","no","boston","low"
844,"Keisha","black","no","boston","low"
845,"Keisha","black","no","boston","low"
846,"Keisha","black","no","boston","high"
847,"Keisha","black","no","boston","high"
848,"Keisha","black","no","boston","high"
849,"Kenya","black","no","boston","high"
850,"Kristen","white","no","boston","low"
851,"Matthew","white","no","boston","low"
852,"Meredith","white","no","boston","high"
853,"Sarah","white","no","boston","low"
854,"Sarah","white","no","boston","high"
855,"Todd","white","no","boston","high"
856,"Tremayne","black","no","boston","low"
857,"Tyrone","black","no","boston","low"
858,"Tyrone","black","no","boston","low"
859,"Tyrone","black","no","boston","high"
860,"Tyrone","black","no","boston","high"
861,"Allison","white","no","boston","high"
862,"Anne","white","no","boston","low"
863,"Latonya","black","no","boston","low"
864,"Tamika","black","no","boston","high"
865,"Jill","white","no","boston","high"
866,"Kenya","black","no","boston","low"
867,"Meredith","white","no","boston","low"
868,"Tamika","black","no","boston","high"
869,"Allison","white","no","boston","low"
870,"Ebony","black","no","boston","high"
871,"Emily","white","no","boston","high"
872,"Latoya","black","no","boston","low"
873,"Kristen","white","no","boston","low"
874,"Latonya","black","no","boston","high"
875,"Laurie","white","no","boston","high"
876,"Tanisha","black","no","boston","low"
877,"Anne","white","no","boston","high"
878,"Kenya","black","no","boston","high"
879,"Lakisha","black","no","boston","low"
880,"Meredith","white","no","boston","low"
881,"Emily","white","no","boston","low"
882,"Meredith","white","no","boston","high"
883,"Tanisha","black","no","boston","low"
884,"Tyrone","black","no","boston","high"
885,"Aisha","black","no","chicago","low"
886,"Allison","white","call","chicago","low"
887,"Carrie","white","call","chicago","high"
888,"Latoya","black","no","chicago","high"
889,"Anne","white","call","chicago","high"
890,"Tamika","black","no","chicago","high"
891,"Aisha","black","no","chicago","low"
892,"Carrie","white","no","chicago","high"
893,"Ebony","black","no","chicago","high"
894,"Meredith","white","no","chicago","low"
895,"Anne","white","no","chicago","low"
896,"Lakisha","black","no","chicago","high"
897,"Latonya","black","no","chicago","low"
898,"Meredith","white","call","chicago","high"
899,"Aisha","black","no","chicago","low"
900,"Emily","white","no","chicago","low"
901,"Jill","white","no","chicago","high"
902,"Keisha","black","no","chicago","high"
903,"Allison","white","no","chicago","low"
904,"Latoya","black","no","chicago","high"
905,"Meredith","white","no","chicago","high"
906,"Tanisha","black","no","chicago","low"
907,"Carrie","white","no","chicago","low"
908,"Kenya","black","no","chicago","high"
909,"Latonya","black","no","chicago","low"
910,"Sarah","white","call","chicago","high"
911,"Allison","white","call","chicago","low"
912,"Ebony","black","no","chicago","high"
913,"Sarah","white","no","chicago","high"
914,"Tanisha","black","no","chicago","low"
915,"Anne","white","no","chicago","low"
916,"Ebony","black","no","chicago","high"
917,"Keisha","black","no","chicago","low"
918,"Kristen","white","no","chicago","high"
919,"Allison","white","no","chicago","high"
920,"Emily","white","no","chicago","low"
921,"Latonya","black","no","chicago","low"
922,"Latoya","black","no","chicago","high"
923,"Jill","white","no","chicago","low"
924,"Latoya","black","no","chicago","low"
925,"Sarah","white","call","chicago","high"
926,"Tamika","black","call","chicago","high"
927,"Anne","white","no","chicago","low"
928,"Jill","white","no","chicago","high"
929,"Keisha","black","no","chicago","low"
930,"Kenya","black","no","chicago","high"
931,"Latoya","black","no","chicago","high"
932,"Laurie","white","no","chicago","high"
933,"Meredith","white","no","chicago","low"
934,"Tamika","black","no","chicago","low"
935,"Aisha","black","no","chicago","low"
936,"Anne","white","no","chicago","high"
937,"Keisha","black","no","chicago","high"
938,"Laurie","white","no","chicago","low"
939,"Carrie","white","no","chicago","low"
940,"Kenya","black","no","chicago","low"
941,"Lakisha","black","no","chicago","high"
942,"Laurie","white","no","chicago","high"
943,"Emily","white","no","chicago","low"
944,"Greg","white","no","chicago","high"
945,"Lakisha","black","no","chicago","low"
946,"Latoya","black","no","chicago","high"
947,"Jill","white","no","chicago","high"
948,"Kristen","white","no","chicago","low"
949,"Latoya","black","no","chicago","low"
950,"Tamika","black","no","chicago","high"
951,"Ebony","black","no","chicago","high"
952,"Emily","white","no","chicago","low"
953,"Kristen","white","call","chicago","high"
954,"Latoya","black","no","chicago","low"
955,"Allison","white","no","chicago","high"
956,"Latoya","black","no","chicago","high"
957,"Carrie","white","no","chicago","high"
958,"Keisha","black","no","chicago","low"
959,"Kristen","white","no","chicago","low"
960,"Latoya","black","no","chicago","high"
961,"Allison","white","no","chicago","high"
962,"Anne","white","no","chicago","low"
963,"Lakisha","black","no","chicago","low"
964,"Tamika","black","no","chicago","high"
965,"Ebony","black","no","chicago","high"
966,"Kristen","white","no","chicago","high"
967,"Meredith","white","no","chicago","low"
968,"Tanisha","black","no","chicago","low"
969,"Allison","white","no","chicago","high"
970,"Emily","white","no","chicago","low"
971,"Tamika","black","no","chicago","low"
972,"Tanisha","black","no","chicago","high"
973,"Allison","white","no","chicago","low"
974,"Kenya","black","no","chicago","low"
975,"Laurie","white","no","chicago","high"
976,"Tamika","black","no","chicago","high"
977,"Allison","white","call","chicago","low"
978,"Ebony","black","no","chicago","low"
979,"Jill","white","no","chicago","high"
980,"Keisha","black","no","chicago","high"
981,"Allison","white","no","chicago","high"
982,"Carrie","white","no","chicago","low"
983,"Ebony","black","no","chicago","high"
984,"Tamika","black","no","chicago","low"
985,"Carrie","white","no","chicago","low"
986,"Keisha","black","no","chicago","low"
987,"Kenya","black","no","chicago","high"
988,"Sarah","white","call","chicago","high"
989,"Ebony","black","call","chicago","low"
990,"Laurie","white","no","chicago","low"
991,"Allison","white","no","chicago","low"
992,"Keisha","black","no","chicago","high"
993,"Kristen","white","no","chicago","high"
994,"Tamika","black","no","chicago","low"
995,"Ebony","black","no","chicago","low"
996,"Keisha","black","no","chicago","high"
997,"Meredith","white","no","chicago","low"
998,"Sarah","white","no","chicago","high"
999,"Anne","white","no","boston","low"
1000,"Brad","white","no","boston","high"
1001,"Brett","white","no","boston","low"
1002,"Brett","white","no","boston","high"
1003,"Darnell","black","no","boston","low"
1004,"Ebony","black","no","boston","high"
1005,"Emily","white","no","boston","high"
1006,"Geoffrey","white","no","boston","high"
1007,"Jamal","black","no","boston","low"
1008,"Jay","white","no","boston","low"
1009,"Jay","white","call","boston","high"
1010,"Jermaine","black","no","boston","low"
1011,"Jermaine","black","no","boston","high"
1012,"Jill","white","no","boston","low"
1013,"Jill","white","no","boston","low"
1014,"Kareem","black","no","boston","high"
1015,"Keisha","black","no","boston","low"
1016,"Kenya","black","no","boston","high"
1017,"Kristen","white","no","boston","high"
1018,"Latonya","black","no","boston","low"
1019,"Latonya","black","no","boston","low"
1020,"Latonya","black","no","boston","high"
1021,"Laurie","white","no","boston","high"
1022,"Leroy","black","no","boston","low"
1023,"Leroy","black","no","boston","low"
1024,"Leroy","black","no","boston","low"
1025,"Leroy","black","no","boston","high"
1026,"Matthew","white","no","boston","low"
1027,"Meredith","white","no","boston","high"
1028,"Neil","white","no","boston","low"
1029,"Neil","white","no","boston","low"
1030,"Neil","white","no","boston","high"
1031,"Neil","white","no","boston","high"
1032,"Rasheed","black","no","boston","high"
1033,"Rasheed","black","no","boston","high"
1034,"Tanisha","black","no","boston","high"
1035,"Todd","white","no","boston","low"
1036,"Todd","white","no","boston","low"
1037,"Tyrone","black","no","boston","low"
1038,"Tyrone","black","no","boston","high"
1039,"Allison","white","no","boston","high"
1040,"Jill","white","no","boston","low"
1041,"Latonya","black","no","boston","high"
1042,"Tamika","black","no","boston","low"
1043,"Jill","white","no","boston","high"
1044,"Kenya","black","no","boston","low"
1045,"Kristen","white","no","boston","low"
1046,"Tamika","black","no","boston","high"
1047,"Brett","white","no","boston","low"
1048,"Hakim","black","no","boston","high"
1049,"Laurie","white","call","boston","high"
1050,"Rasheed","black","no","boston","low"
1051,"Carrie","white","no","chicago","low"
1052,"Ebony","black","no","chicago","low"
1053,"Latonya","black","no","chicago","high"
1054,"Meredith","white","no","chicago","high"
1055,"Allison","white","no","chicago","low"
1056,"Ebony","black","no","chicago","low"
1057,"Latoya","black","no","chicago","high"
1058,"Laurie","white","no","chicago","high"
1059,"Carrie","white","no","chicago","low"
1060,"Kenya","black","no","chicago","high"
1061,"Lakisha","black","no","chicago","low"
1062,"Meredith","white","no","chicago","high"
1063,"Aisha","black","no","chicago","low"
1064,"Anne","white","no","chicago","high"
1065,"Kristen","white","no","chicago","low"
1066,"Tanisha","black","no","chicago","high"
1067,"Anne","white","no","chicago","low"
